"Time","TEMPERATURA ARIA PRACASTELLO (ZP013M002)","PRECIPITAZIONI PRACASTELLO (ZP013M007)","INTENSITA PIOGGIA PRACASTELLO (ZP013M107)"
"2026-01-17 16:30:00","7.97","0","0"
"2026-01-17 16:20:00","8.28","0","0"
"2026-01-17 16:10:00","8.28","0","0"
"2026-01-17 16:00:00","8.46","0","0"
"2026-01-17 15:50:00","8.59","0","0"
"2026-01-17 15:40:00","8.81","0","0"
"2026-01-17 15:30:00","8.99","0","0"
"2026-01-17 15:20:00","8.94","0","0"
"2026-01-17 15:10:00","9.03","0","0"
"2026-01-17 15:00:00","9.03","0","0"
"2026-01-17 14:50:00","9.16","0","0"
"2026-01-17 14:40:00","9.09","0","0"
"2026-01-17 14:30:00","9.19","0","0"
"2026-01-17 14:20:00","9.33","0","0"
"2026-01-17 14:10:00","9.34","0","0"
"2026-01-17 14:00:00","9.32","0","0"
"2026-01-17 13:50:00","9.12","0","0"
"2026-01-17 13:40:00","9","0","0"
"2026-01-17 13:30:00","8.74","0","0"
"2026-01-17 13:20:00","8.48","0","0"
"2026-01-17 13:10:00","8.57","0","0"
"2026-01-17 13:00:00","8.67","0","0"
"2026-01-17 12:50:00","8.52","0","0"
"2026-01-17 12:40:00","8.42","0","0"
"2026-01-17 12:30:00","8.34","0","0"
"2026-01-17 12:20:00","8.32","0","0"
"2026-01-17 12:10:00","8.32","0","0"
"2026-01-17 12:00:00","8.19","0","0"
"2026-01-17 11:50:00","8.14","0","0"
"2026-01-17 11:40:00","7.89","0","0"
"2026-01-17 11:30:00","7.67","0","0"
"2026-01-17 11:20:00","7.62","0","0"
"2026-01-17 11:10:00","7.29","0","0"
"2026-01-17 11:00:00","7.03","0","0"
"2026-01-17 10:50:00","6.86","0","0"
"2026-01-17 10:40:00","6.74","0","0"
"2026-01-17 10:30:00","6.54","0","0"
"2026-01-17 10:20:00","6.52","0","0"
"2026-01-17 10:10:00","6.38","0","0"
"2026-01-17 10:00:00","6.26","0","0"
"2026-01-17 09:50:00","6.06","0","0"
"2026-01-17 09:40:00","5.97","0","0"
"2026-01-17 09:30:00","5.79","0","0"
"2026-01-17 09:20:00","5.71","0","0"
"2026-01-17 09:10:00","5.64","0","0"
"2026-01-17 09:00:00","5.67","0","0"
"2026-01-17 08:50:00","5.59","0","0"
"2026-01-17 08:40:00","5.59","0","0"
"2026-01-17 08:30:00","5.53","0","0"
"2026-01-17 08:20:00","5.63","0","0"
"2026-01-17 08:10:00","5.53","0","0"
"2026-01-17 08:00:00","5.52","0","0"
"2026-01-17 07:50:00","5.54","0","0"
"2026-01-17 07:40:00","5.57","0","0"
"2026-01-17 07:30:00","5.56","0","0"
"2026-01-17 07:20:00","5.57","0","0"
"2026-01-17 07:10:00","5.58","0","0"
"2026-01-17 07:00:00","5.51","0","0"
"2026-01-17 06:50:00","5.56","0","0"
"2026-01-17 06:40:00","5.61","0","0"
"2026-01-17 06:30:00","5.64","0","0"
"2026-01-17 06:20:00","5.67","0","0"
"2026-01-17 06:10:00","5.74","0","0"
"2026-01-17 06:00:00","5.74","0","0"
"2026-01-17 05:50:00","5.75","0","0"
"2026-01-17 05:40:00","5.81","0","0"
"2026-01-17 05:30:00","5.98","0","0"
"2026-01-17 05:20:00","6.01","0","0"
"2026-01-17 05:10:00","6.01","0","0"
"2026-01-17 05:00:00","5.98","0","0"
"2026-01-17 04:50:00","5.93","0","0"
"2026-01-17 04:40:00","5.89","0","0"
"2026-01-17 04:30:00","5.87","0","0"
"2026-01-17 04:20:00","5.89","0","0"
"2026-01-17 04:10:00","5.89","0","0"
"2026-01-17 04:00:00","5.92","0","0"
"2026-01-17 03:50:00","5.94","0","0"
"2026-01-17 03:40:00","5.93","0","0"
"2026-01-17 03:30:00","5.92","0","0"
"2026-01-17 03:20:00","5.91","0","0"
"2026-01-17 03:10:00","5.85","0","0"
"2026-01-17 03:00:00","5.82","0","0"
"2026-01-17 02:50:00","5.78","0","0"
"2026-01-17 02:40:00","5.76","0","0"
"2026-01-17 02:30:00","5.65","0","0"
"2026-01-17 02:20:00","5.76","0","0"
"2026-01-17 02:10:00","5.71","0","0"
"2026-01-17 02:00:00","5.69","0","0"
"2026-01-17 01:50:00","5.76","0","0"
"2026-01-17 01:40:00","5.75","0","0"
"2026-01-17 01:30:00","5.64","0","0"
"2026-01-17 01:20:00","5.66","0","0"
"2026-01-17 01:10:00","5.66","0","0"
"2026-01-17 01:00:00","5.66","0","0"
"2026-01-17 00:50:00","5.64","0","0"
"2026-01-17 00:40:00","5.63","0","0"
"2026-01-17 00:30:00","5.74","0","0"
"2026-01-17 00:20:00","5.76","0","0"
"2026-01-17 00:10:00","5.81","0","0"
"2026-01-17 00:00:00","5.76","0","0"
"2026-01-16 23:50:00","5.76","0.2","1.2"
"2026-01-16 23:40:00","5.76","0.2","0"
"2026-01-16 23:30:00","5.82","0","1.2"
"2026-01-16 23:20:00","5.87","0.2","1.2"
"2026-01-16 23:10:00","5.88","0.2","0"
"2026-01-16 23:00:00","6.2","0","0"
"2026-01-16 22:50:00","6.16","0","0"
"2026-01-16 22:40:00","6.09","0","0"
"2026-01-16 22:30:00","6.09","0","0"
"2026-01-16 22:20:00","6.02","0","0"
"2026-01-16 22:10:00","6.01","0","0"
"2026-01-16 22:00:00","5.96","0","0"
"2026-01-16 21:50:00","5.88","0","0"
"2026-01-16 21:40:00","5.98","0","0"
"2026-01-16 21:30:00","6.09","0","0"
"2026-01-16 21:20:00","6.07","0","0"
"2026-01-16 21:10:00","5.88","0","0"
"2026-01-16 21:00:00","5.79","0","0"
"2026-01-16 20:50:00","5.75","0","0"
"2026-01-16 20:40:00","5.61","0","0"
"2026-01-16 20:30:00","5.69","0","0"
"2026-01-16 20:20:00","5.82","0","0"
"2026-01-16 20:10:00","5.79","0","0"
"2026-01-16 20:00:00","5.86","0","0"
"2026-01-16 19:50:00","5.89","0","0"
"2026-01-16 19:40:00","5.97","0","0"
"2026-01-16 19:30:00","6.16","0","0"
"2026-01-16 19:20:00","6.13","0","0"
"2026-01-16 19:10:00","6.13","0","0"
"2026-01-16 19:00:00","6.26","0","0"
"2026-01-16 18:50:00","6.47","0","0"
"2026-01-16 18:40:00","6.6","0","0"
"2026-01-16 18:30:00","6.69","0","0"
"2026-01-16 18:20:00","6.77","0","0"
"2026-01-16 18:10:00","6.88","0","0"
"2026-01-16 18:00:00","6.99","0","0"
"2026-01-16 17:50:00","7.05","0","0"
"2026-01-16 17:40:00","7.08","0","0"
"2026-01-16 17:30:00","7.11","0","0"
"2026-01-16 17:20:00","7.1","0","0"
"2026-01-16 17:10:00","7.14","0","0"
"2026-01-16 17:00:00","7.2","0","0"
"2026-01-16 16:50:00","7.3","0","0"
"2026-01-16 16:40:00","7.33","0","0"
"2026-01-16 16:30:00","7.36","0","0"
"2026-01-16 16:20:00","7.33","0","0"
"2026-01-16 16:10:00","7.32","0","0"
"2026-01-16 16:00:00","7.4","0","0"
"2026-01-16 15:50:00","7.44","0","0"
"2026-01-16 15:40:00","7.66","0","0"
"2026-01-16 15:30:00","7.85","0","0"
"2026-01-16 15:20:00","8.06","0","0"
"2026-01-16 15:10:00","8.27","0","0"
"2026-01-16 15:00:00","8.49","0","0"
"2026-01-16 14:50:00","8.82","0","0"
"2026-01-16 14:40:00","9.18","0","0"
"2026-01-16 14:30:00","9.3","0","0"
"2026-01-16 14:20:00","9.52","0","0"
"2026-01-16 14:10:00","9.75","0","0"
"2026-01-16 14:00:00","9.89","0","0"
"2026-01-16 13:50:00","9.93","0","0"
"2026-01-16 13:40:00","9.91","0","0"
"2026-01-16 13:30:00","9.98","0","0"
"2026-01-16 13:20:00","9.75","0","0"
"2026-01-16 13:10:00","9.64","0","0"
"2026-01-16 13:00:00","9.49","0","0"
"2026-01-16 12:50:00","9.35","0","0"
"2026-01-16 12:40:00","9.44","0","0"
"2026-01-16 12:30:00","9.79","0","0"
"2026-01-16 12:20:00","10.4","0","0"
"2026-01-16 12:10:00","11.11","0","0"
"2026-01-16 12:00:00","10.58","0","0"
"2026-01-16 11:50:00","10.34","0","0"
"2026-01-16 11:40:00","9.38","0","0"
"2026-01-16 11:30:00","9.35","0","0"
"2026-01-16 11:20:00","9.11","0","0"
"2026-01-16 11:10:00","9.12","0","0"
"2026-01-16 11:00:00","9.65","0","0"
"2026-01-16 10:50:00","9.22","0","0"
"2026-01-16 10:40:00","8.32","0","0"
"2026-01-16 10:30:00","7.43","0","0"
"2026-01-16 10:20:00","6.43","0","0"
"2026-01-16 10:10:00","5.62","0","0"
"2026-01-16 10:00:00","5.28","0","0"
"2026-01-16 09:50:00","5.05","0","0"
"2026-01-16 09:40:00","4.9","0","0"
"2026-01-16 09:30:00","4.84","0","0"
"2026-01-16 09:20:00","4.72","0","0"
"2026-01-16 09:10:00","4.65","0","0"
"2026-01-16 09:00:00","4.54","0","0"
"2026-01-16 08:50:00","4.52","0","0"
"2026-01-16 08:40:00","4.45","0","0"
"2026-01-16 08:30:00","4.44","0","0"
"2026-01-16 08:20:00","4.39","0","0"
"2026-01-16 08:10:00","4.34","0","0"
"2026-01-16 08:00:00","4.28","0","0"
"2026-01-16 07:50:00","4.36","0","0"
"2026-01-16 07:40:00","4.42","0","0"
"2026-01-16 07:30:00","4.35","0","0"
"2026-01-16 07:20:00","4.45","0","0"
"2026-01-16 07:10:00","4.45","0","0"
"2026-01-16 07:00:00","4.44","0","0"
"2026-01-16 06:50:00","4.39","0","0"
"2026-01-16 06:40:00","4.47","0","0"
"2026-01-16 06:30:00","4.43","0","0"
"2026-01-16 06:20:00","4.46","0","0"
"2026-01-16 06:10:00","4.45","0","0"
"2026-01-16 06:00:00","4.52","0","0"
"2026-01-16 05:50:00","4.56","0","0"
"2026-01-16 05:40:00","4.65","0","0"
"2026-01-16 05:30:00","4.73","0","0"
"2026-01-16 05:20:00","4.72","0","1.2"
"2026-01-16 05:10:00","4.78","0.2","0"
"2026-01-16 05:00:00","4.77","0","0"
"2026-01-16 04:50:00","4.81","0","0"
"2026-01-16 04:40:00","4.75","0","0"
"2026-01-16 04:30:00","4.81","0","0"
"2026-01-16 04:20:00","4.83","0","0"
"2026-01-16 04:10:00","4.9","0","0"
"2026-01-16 04:00:00","4.85","0","0"
"2026-01-16 03:50:00","4.88","0","0"
"2026-01-16 03:40:00","4.86","0","0"
"2026-01-16 03:30:00","4.97","0","0"
"2026-01-16 03:20:00","5.04","0","0"
"2026-01-16 03:10:00","4.92","0","0"
"2026-01-16 03:00:00","4.96","0","0"
"2026-01-16 02:50:00","5.02","0","0"
"2026-01-16 02:40:00","5.02","0","0"
"2026-01-16 02:30:00","5.03","0","0"
"2026-01-16 02:20:00","5.03","0","0"
"2026-01-16 02:10:00","5.04","0","0"
"2026-01-16 02:00:00","5.16","0","0"
"2026-01-16 01:50:00","5.04","0","0"
"2026-01-16 01:40:00","4.95","0","0"
"2026-01-16 01:30:00","4.91","0","0"
"2026-01-16 01:20:00","4.91","0","0"
"2026-01-16 01:10:00","4.92","0","0"
"2026-01-16 01:00:00","4.95","0","0"
"2026-01-16 00:50:00","4.91","0","0"
"2026-01-16 00:40:00","4.87","0","0"
"2026-01-16 00:30:00","4.79","0","0"
"2026-01-16 00:20:00","5.01","0","0"
"2026-01-16 00:10:00","5.1","0","0"
"2026-01-16 00:00:00","5.01","0","0"
"2026-01-15 23:50:00","4.91","0","0"
"2026-01-15 23:40:00","5.03","0","0"
"2026-01-15 23:30:00","4.98","0","0"
"2026-01-15 23:20:00","4.93","0","0"
"2026-01-15 23:10:00","4.96","0","0"
"2026-01-15 23:00:00","5.11","0","0"
"2026-01-15 22:50:00","5.08","0","0"
"2026-01-15 22:40:00","4.94","0","0"
"2026-01-15 22:30:00","4.84","0","0"
"2026-01-15 22:20:00","4.96","0","0"
"2026-01-15 22:10:00","5.03","0","0"
"2026-01-15 22:00:00","5.22","0","0"
"2026-01-15 21:50:00","5.28","0","0"
"2026-01-15 21:40:00","5.28","0","0"
"2026-01-15 21:30:00","5.28","0","0"
"2026-01-15 21:20:00","5.24","0","0"
"2026-01-15 21:10:00","5.15","0","0"
"2026-01-15 21:00:00","5.16","0","0"
"2026-01-15 20:50:00","5.26","0","0"
"2026-01-15 20:40:00","5.38","0","0"
"2026-01-15 20:30:00","5.35","0","0"
"2026-01-15 20:20:00","5.34","0","0"
"2026-01-15 20:10:00","5.39","0","0"
"2026-01-15 20:00:00","5.43","0","0"
"2026-01-15 19:50:00","5.46","0","0"
"2026-01-15 19:40:00","5.52","0","0"
"2026-01-15 19:30:00","5.48","0","0"
"2026-01-15 19:20:00","5.37","0","0"
"2026-01-15 19:10:00","5.47","0","0"
"2026-01-15 19:00:00","5.58","0","0"
"2026-01-15 18:50:00","5.6","0","0"
"2026-01-15 18:40:00","5.49","0","0"
"2026-01-15 18:30:00","5.56","0","0"
"2026-01-15 18:20:00","5.52","0","0"
"2026-01-15 18:10:00","5.61","0","0"
"2026-01-15 18:00:00","5.78","0","0"
"2026-01-15 17:50:00","5.78","0","1.2"
"2026-01-15 17:40:00","5.85","0.2","0"
"2026-01-15 17:30:00","5.85","0","0"
"2026-01-15 17:20:00","5.88","0","0"
"2026-01-15 17:10:00","5.96","0","0"
"2026-01-15 17:00:00","5.98","0","0"
"2026-01-15 16:50:00","6.05","0","0"
"2026-01-15 16:40:00","6.14","0","0"
"2026-01-15 16:30:00","6.28","0","0"
"2026-01-15 16:20:00","6.29","0","0"
"2026-01-15 16:10:00","6.38","0","0"
"2026-01-15 16:00:00","6.38","0","0"
"2026-01-15 15:50:00","6.34","0","0"
"2026-01-15 15:40:00","6.33","0","0"
"2026-01-15 15:30:00","6.34","0","0"
"2026-01-15 15:20:00","6.35","0","0"
"2026-01-15 15:10:00","6.42","0","0"
"2026-01-15 15:00:00","6.67","0","0"
"2026-01-15 14:50:00","6.81","0","0"
"2026-01-15 14:40:00","6.86","0","0"
"2026-01-15 14:30:00","7.04","0","0"
"2026-01-15 14:20:00","7.22","0","0"
"2026-01-15 14:10:00","7.33","0","0"
"2026-01-15 14:00:00","7.39","0","0"
"2026-01-15 13:50:00","7.46","0","0"
"2026-01-15 13:40:00","7.44","0","0"
"2026-01-15 13:30:00","7.4","0","0"
"2026-01-15 13:20:00","7.23","0","0"
"2026-01-15 13:10:00","7.08","0","0"
"2026-01-15 13:00:00","7.06","0","0"
"2026-01-15 12:50:00","6.88","0","0"
"2026-01-15 12:40:00","6.84","0","0"
"2026-01-15 12:30:00","6.96","0","0"
"2026-01-15 12:20:00","6.7","0","0"
"2026-01-15 12:10:00","6.57","0","0"
"2026-01-15 12:00:00","6.56","0","0"
"2026-01-15 11:50:00","6.44","0","0"
"2026-01-15 11:40:00","6.22","0","0"
"2026-01-15 11:30:00","5.94","0","0"
"2026-01-15 11:20:00","5.72","0","0"
"2026-01-15 11:10:00","5.63","0","0"
"2026-01-15 11:00:00","5.58","0","0"
"2026-01-15 10:50:00","5.41","0","0"
"2026-01-15 10:40:00","5.39","0","0"
"2026-01-15 10:30:00","5.1","0","0"
"2026-01-15 10:20:00","4.95","0","0"
"2026-01-15 10:10:00","5.04","0","0"
"2026-01-15 10:00:00","4.89","0","0"
"2026-01-15 09:50:00","4.84","0","1.2"
"2026-01-15 09:40:00","4.73","0.2","1.2"
"2026-01-15 09:30:00","4.66","0.2","0"
"2026-01-15 09:20:00","4.53","0","0"
"2026-01-15 09:10:00","4.52","0","0"
"2026-01-15 09:00:00","4.44","0","0"
"2026-01-15 08:50:00","4.38","0","1.2"
"2026-01-15 08:40:00","4.38","0.2","0"
"2026-01-15 08:30:00","4.31","0","0"
"2026-01-15 08:20:00","4.27","0","1.2"
"2026-01-15 08:10:00","4.3","0.2","0"
"2026-01-15 08:00:00","4.3","0","1.2"
"2026-01-15 07:50:00","4.29","0.2","0"
"2026-01-15 07:40:00","4.31","0","0"
"2026-01-15 07:30:00","4.32","0","1.2"
"2026-01-15 07:20:00","4.14","0.2","0"
"2026-01-15 07:10:00","4.24","0","0"
"2026-01-15 07:00:00","4.32","0","0"
"2026-01-15 06:50:00","4.31","0","0"
"2026-01-15 06:40:00","4.26","0","1.2"
"2026-01-15 06:30:00","4.22","0.2","0"
"2026-01-15 06:20:00","4.17","0","0"
"2026-01-15 06:10:00","4.02","0","0"
"2026-01-15 06:00:00","4.14","0","0"
"2026-01-15 05:50:00","4.13","0","0"
"2026-01-15 05:40:00","4.12","0","0"
"2026-01-15 05:30:00","4.13","0","0"
"2026-01-15 05:20:00","4.08","0","0"
"2026-01-15 05:10:00","4.08","0","0"
"2026-01-15 05:00:00","4.04","0","0"
"2026-01-15 04:50:00","4.05","0","0"
"2026-01-15 04:40:00","4.04","0","0"
"2026-01-15 04:30:00","3.97","0","0"
"2026-01-15 04:20:00","3.89","0","0"
"2026-01-15 04:10:00","4","0","0"
"2026-01-15 04:00:00","4.05","0","0"
"2026-01-15 03:50:00","4.09","0","0"
"2026-01-15 03:40:00","4.08","0","0"
"2026-01-15 03:30:00","4.1","0","0"
"2026-01-15 03:20:00","4.08","0","0"
"2026-01-15 03:10:00","4.14","0","0"
"2026-01-15 03:00:00","4.12","0","0"
"2026-01-15 02:50:00","4.07","0","1.2"
"2026-01-15 02:40:00","4.06","0.2","0"
"2026-01-15 02:30:00","4.12","0","0"
"2026-01-15 02:20:00","4.1","0","0"
"2026-01-15 02:10:00","4.16","0","0"
"2026-01-15 02:00:00","3.99","0","0"
"2026-01-15 01:50:00","3.99","0","0"
"2026-01-15 01:40:00","4.12","0","0"
"2026-01-15 01:30:00","4.06","0","0"
"2026-01-15 01:20:00","4.21","0","0"
"2026-01-15 01:10:00","4.23","0","0"
"2026-01-15 01:00:00","4.28","0","0"
"2026-01-15 00:50:00","4.26","0","0"
"2026-01-15 00:40:00","4.25","0","0"
"2026-01-15 00:30:00","4.4","0","0"
"2026-01-15 00:20:00","4.49","0","0"
"2026-01-15 00:10:00","4.45","0","0"
"2026-01-15 00:00:00","4.54","0","0"
"2026-01-14 23:50:00","4.46","0","0"
"2026-01-14 23:40:00","4.53","0","1.2"
"2026-01-14 23:30:00","4.73","0.2","0"
"2026-01-14 23:20:00","4.68","0","0"
"2026-01-14 23:10:00","4.58","0","0"
"2026-01-14 23:00:00","4.56","0","1.2"
"2026-01-14 22:50:00","4.69","0.2","0"
"2026-01-14 22:40:00","4.64","0","0"
"2026-01-14 22:30:00","4.73","0","0"
"2026-01-14 22:20:00","4.87","0","0"
"2026-01-14 22:10:00","4.93","0","0"
"2026-01-14 22:00:00","4.83","0","0"
"2026-01-14 21:50:00","4.9","0","0"
"2026-01-14 21:40:00","4.84","0","0"
"2026-01-14 21:30:00","4.93","0","0"
"2026-01-14 21:20:00","4.94","0","0"
"2026-01-14 21:10:00","4.97","0","0"
"2026-01-14 21:00:00","4.8","0","0"
"2026-01-14 20:50:00","4.84","0","0"
"2026-01-14 20:40:00","4.8","0","0"
"2026-01-14 20:30:00","4.79","0","0"
"2026-01-14 20:20:00","4.9","0","0"
"2026-01-14 20:10:00","4.96","0","0"
"2026-01-14 20:00:00","4.86","0","0"
"2026-01-14 19:50:00","4.74","0","0"
"2026-01-14 19:40:00","4.8","0","0"
"2026-01-14 19:30:00","4.67","0","0"
"2026-01-14 19:20:00","5.02","0","0"
"2026-01-14 19:10:00","4.97","0","0"
"2026-01-14 19:00:00","5.13","0","0"
"2026-01-14 18:50:00","5.14","0","0"
"2026-01-14 18:40:00","5.11","0","0"
"2026-01-14 18:30:00","5.15","0","0"
"2026-01-14 18:20:00","5.25","0","0"
"2026-01-14 18:10:00","5.27","0","0"
"2026-01-14 18:00:00","5.52","0","0"
"2026-01-14 17:50:00","5.36","0","0"
"2026-01-14 17:40:00","5.6","0","0"
"2026-01-14 17:30:00","5.71","0","0"
"2026-01-14 17:20:00","5.85","0","0"
"2026-01-14 17:10:00","5.91","0","0"
"2026-01-14 17:00:00","6.07","0","0"
"2026-01-14 16:50:00","6.19","0","0"
"2026-01-14 16:40:00","6.37","0","0"
"2026-01-14 16:30:00","6.51","0","0"
"2026-01-14 16:20:00","6.8","0","0"
"2026-01-14 16:10:00","6.93","0","0"
"2026-01-14 16:00:00","7.04","0","0"
"2026-01-14 15:50:00","6.97","0","0"
"2026-01-14 15:40:00","7.07","0","0"
"2026-01-14 15:30:00","7.04","0","0"
"2026-01-14 15:20:00","7.09","0","0"
"2026-01-14 15:10:00","7","0","0"
"2026-01-14 15:00:00","6.97","0","0"
"2026-01-14 14:50:00","6.91","0","0"
"2026-01-14 14:40:00","7.08","0","0"
"2026-01-14 14:30:00","7.03","0","0"
"2026-01-14 14:20:00","6.89","0","0"
"2026-01-14 14:10:00","6.84","0","0"
"2026-01-14 14:00:00","6.77","0","0"
"2026-01-14 13:50:00","6.7","0","0"
"2026-01-14 13:40:00","6.72","0","0"
"2026-01-14 13:30:00","6.78","0","0"
"2026-01-14 13:20:00","6.7","0","0"
"2026-01-14 13:10:00","6.64","0","0"
"2026-01-14 13:00:00","6.33","0","0"
"2026-01-14 12:50:00","6.12","0","0"
"2026-01-14 12:40:00","5.98","0","0"
"2026-01-14 12:30:00","5.73","0","0"
"2026-01-14 12:20:00","5.67","0","0"
"2026-01-14 12:10:00","5.65","0","0"
"2026-01-14 12:00:00","5.53","0","0"
"2026-01-14 11:50:00","5.35","0","0"
"2026-01-14 11:40:00","5.1","0","0"
"2026-01-14 11:30:00","4.86","0","0"
"2026-01-14 11:20:00","4.82","0","0"
"2026-01-14 11:10:00","4.7","0","0"
"2026-01-14 11:00:00","4.66","0","0"
"2026-01-14 10:50:00","4.42","0","0"
"2026-01-14 10:40:00","4.23","0","0"
"2026-01-14 10:30:00","4.23","0","0"
"2026-01-14 10:20:00","3.93","0","0"
"2026-01-14 10:10:00","3.67","0","0"
"2026-01-14 10:00:00","3.37","0","0"
"2026-01-14 09:50:00","3.32","0","0"
"2026-01-14 09:40:00","3.36","0","0"
"2026-01-14 09:30:00","3.22","0","0"
"2026-01-14 09:20:00","3.1","0","0"
"2026-01-14 09:10:00","2.95","0","0"
"2026-01-14 09:00:00","2.71","0","0"
"2026-01-14 08:50:00","2.59","0","0"
"2026-01-14 08:40:00","2.6","0","0"
"2026-01-14 08:30:00","2.52","0","0"
"2026-01-14 08:20:00","2.47","0","0"
"2026-01-14 08:10:00","2.44","0","0"
"2026-01-14 08:00:00","2.33","0","0"
"2026-01-14 07:50:00","2.23","0","0"
"2026-01-14 07:40:00","2.21","0","0"
"2026-01-14 07:30:00","2.29","0","0"
"2026-01-14 07:20:00","2.36","0","0"
"2026-01-14 07:10:00","2.28","0","0"
"2026-01-14 07:00:00","2.17","0","0"
"2026-01-14 06:50:00","2.22","0","0"
"2026-01-14 06:40:00","2.27","0","0"
"2026-01-14 06:30:00","2.27","0","0"
"2026-01-14 06:20:00","2.34","0","0"
"2026-01-14 06:10:00","2.05","0","0"
"2026-01-14 06:00:00","1.94","0","0"
"2026-01-14 05:50:00","1.91","0","0"
"2026-01-14 05:40:00","2.05","0","0"
"2026-01-14 05:30:00","1.9","0","0"
"2026-01-14 05:20:00","2.09","0","1.2"
"2026-01-14 05:10:00","1.96","0.2","0"
"2026-01-14 05:00:00","1.85","0","0"
"2026-01-14 04:50:00","2.02","0","0"
"2026-01-14 04:40:00","2.13","0","0"
"2026-01-14 04:30:00","2.22","0","0"
"2026-01-14 04:20:00","2.14","0","0"
"2026-01-14 04:10:00","2.15","0","0"
"2026-01-14 04:00:00","2.03","0","0"
"2026-01-14 03:50:00","2.13","0","0"
"2026-01-14 03:40:00","2.24","0","1.2"
"2026-01-14 03:30:00","2.3","0.2","0"
"2026-01-14 03:20:00","2.44","0","0"
"2026-01-14 03:10:00","2.43","0","0"
"2026-01-14 03:00:00","2.38","0","0"
"2026-01-14 02:50:00","2.44","0","0"
"2026-01-14 02:40:00","2.45","0","0"
"2026-01-14 02:30:00","2.45","0","0"
"2026-01-14 02:20:00","2.52","0","0"
"2026-01-14 02:10:00","2.54","0","1.2"
"2026-01-14 02:00:00","2.48","0.2","0"
"2026-01-14 01:50:00","2.46","0","0"
"2026-01-14 01:40:00","2.44","0","0"
"2026-01-14 01:30:00","2.49","0","0"
"2026-01-14 01:20:00","2.43","0","1.2"
"2026-01-14 01:10:00","2.42","0.2","0"
"2026-01-14 01:00:00","2.5","0","0"
"2026-01-14 00:50:00","2.54","0","0"
"2026-01-14 00:40:00","2.46","0","0"
"2026-01-14 00:30:00","2.55","0","1.2"
"2026-01-14 00:20:00","2.58","0.2","0"
"2026-01-14 00:10:00","2.52","0","0"
"2026-01-14 00:00:00","2.49","0","0"
"2026-01-13 23:50:00","2.44","0","0"
"2026-01-13 23:40:00","2.48","0","0"
"2026-01-13 23:30:00","2.49","0","0"
"2026-01-13 23:20:00","2.45","0","1.2"
"2026-01-13 23:10:00","2.48","0.2","0"
"2026-01-13 23:00:00","2.54","0","0"
"2026-01-13 22:50:00","2.62","0","1.2"
"2026-01-13 22:40:00","2.74","0.2","0"
"2026-01-13 22:30:00","2.82","0","0"
"2026-01-13 22:20:00","2.66","0","0"
"2026-01-13 22:10:00","2.75","0","0"
"2026-01-13 22:00:00","2.88","0","0"
"2026-01-13 21:50:00","2.91","0","1.2"
"2026-01-13 21:40:00","2.96","0.2","0"
"2026-01-13 21:30:00","2.96","0","0"
"2026-01-13 21:20:00","2.92","0","0"
"2026-01-13 21:10:00","2.94","0","0"
"2026-01-13 21:00:00","3.1","0","0"
"2026-01-13 20:50:00","3.14","0","0"
"2026-01-13 20:40:00","3.24","0","0"
"2026-01-13 20:30:00","3.35","0","0"
"2026-01-13 20:20:00","3.41","0","0"
"2026-01-13 20:10:00","3.57","0","0"
"2026-01-13 20:00:00","3.72","0","0"
"2026-01-13 19:50:00","3.71","0","0"
"2026-01-13 19:40:00","3.7","0","0"
"2026-01-13 19:30:00","3.75","0","0"
"2026-01-13 19:20:00","3.79","0","0"
"2026-01-13 19:10:00","3.77","0","0"
"2026-01-13 19:00:00","3.87","0","0"
"2026-01-13 18:50:00","3.8","0","0"
"2026-01-13 18:40:00","4.08","0","0"
"2026-01-13 18:30:00","3.97","0","0"
"2026-01-13 18:20:00","4.09","0","0"
"2026-01-13 18:10:00","4.02","0","0"
"2026-01-13 18:00:00","4.18","0","0"
"2026-01-13 17:50:00","4.29","0","0"
"2026-01-13 17:40:00","4.41","0","0"
"2026-01-13 17:30:00","4.24","0","0"
"2026-01-13 17:20:00","4.65","0","0"
"2026-01-13 17:10:00","4.71","0","0"
"2026-01-13 17:00:00","4.89","0","0"
"2026-01-13 16:50:00","5.17","0","0"
"2026-01-13 16:40:00","4.97","0","0"
"2026-01-13 16:30:00","5.21","0","0"
"2026-01-13 16:20:00","5.5","0","0"
"2026-01-13 16:10:00","5.64","0","0"
"2026-01-13 16:00:00","5.93","0","0"
"2026-01-13 15:50:00","6.02","0","0"
"2026-01-13 15:40:00","6.09","0","0"
"2026-01-13 15:30:00","6.25","0","0"
"2026-01-13 15:20:00","6.35","0","0"
"2026-01-13 15:10:00","6.63","0","0"
"2026-01-13 15:00:00","6.67","0","0"
"2026-01-13 14:50:00","6.59","0","0"
"2026-01-13 14:40:00","6.64","0","0"
"2026-01-13 14:30:00","6.71","0","0"
"2026-01-13 14:20:00","6.92","0","0"
"2026-01-13 14:10:00","7.01","0","0"
"2026-01-13 14:00:00","7.05","0","0"
"2026-01-13 13:50:00","6.99","0","0"
"2026-01-13 13:40:00","6.92","0","0"
"2026-01-13 13:30:00","6.97","0","0"
"2026-01-13 13:20:00","6.8","0","0"
"2026-01-13 13:10:00","6.56","0","0"
"2026-01-13 13:00:00","6.18","0","0"
"2026-01-13 12:50:00","6.14","0","0"
"2026-01-13 12:40:00","6.05","0","0"
